date,naive,perfect,perfect_nodis5,perfect_nochg5,perfect_nodis10,perfect_nochg10,perfect_nodis20,perfect_nochg20,naive_E10,perfect_E10,naive_E40,perfect_E40,naive_rte85,perfect_rte85,naive_rte92,perfect_rte92,n,mean_price,spread,realistic,realistic_nodis5,realistic_nochg5,realistic_nodis10,realistic_nochg10,realistic_nodis20,realistic_nochg20,realistic_E10,realistic_E40,realistic_rte85,realistic_rte92,persist
2025-02-01,2890.196869477457,2898.3760594484784,2794.4151300541807,2898.3760594484784,2656.611418429563,2898.3760594484784,2222.2242466209227,2898.3760594484797,1472.4557348195865,1477.8377348195863,5177.595999999999,5459.778125368644,2837.794512367892,2839.957485958431,2958.600572690208,3013.522557698517,96,95.25916666666669,157.92,,,,,,,,,,,,2348.4384722085206
2025-02-02,1185.348427624811,1283.3382200707565,1271.4223583373168,1283.3382200707565,1163.3142486204051,1283.3382200707565,655.4332793464787,1283.338220070757,640.2922401534217,691.1022348752908,1900.787999999999,2259.500640203505,1096.5298660867115,1151.7898660867118,1299.6535348908103,1452.396751624205,96,124.73875000000002,81.07,,,,,,,,,,,,1090.7764276248113
2025-02-03,1819.7246190064843,2313.745629348855,2046.403814024316,2313.745629348855,1865.903270240468,2313.745629348856,1150.0449103314522,2313.745629348856,793.9645490693692,1272.742184420924,2736.9839999999995,4065.815123236561,1708.1245786052766,2164.946805648326,1963.6683474607769,2505.346022023853,96,133.04999999999998,125.32,,,,,,,,,,,,2275.6127595292246
2025-02-04,2071.377137936519,2826.934365105856,2236.480079301636,2826.9343651058566,1988.912667995192,2826.934365105857,1469.1590157726228,2826.934365105857,924.4706528986842,1518.9223952198147,2892.836,4334.315277009009,1956.516473459096,2661.7301498908946,2219.622059661237,3039.781928600013,96,143.38625,139.61,,,,,,,,,,,,2378.7551083248013
2025-02-05,2691.1805676131003,3373.8022116418365,3373.802211641836,3373.802211641836,3201.029028247076,3373.802211641836,2438.470047130888,3373.802211641836,1452.6538202847596,1693.131622851793,4542.739999999999,5989.9294459800285,2625.1537420236127,3248.5989488205014,2776.922193681425,3535.697208296889,96,117.50875,159.9,,,,,,,,,,,,3067.813785136679
2025-02-06,2014.5420515634917,2791.398148278889,2215.240374562542,2791.398148278889,2044.3398194220815,2791.398148278889,1539.410167521047,2791.39814827889,824.9406705413949,1577.8573684895691,3099.471999999999,4393.8003926731935,1908.2127340761765,2638.68790912869,2151.9203756341053,2988.1337918805416,96,138.60291666666666,145.7,,,,,,,,,,,,2143.2278956267523
2025-02-07,828.5742433422747,1303.5601017527256,1270.17587406107,1303.5601017527256,1196.0574186777567,1303.5601017527254,913.4543939982348,1303.5601017527265,421.3212654820082,688.3046943875204,1372.2119999999993,2208.9418249808946,748.9041708560189,1176.4637248003787,931.055095767318,1466.6666399632632,96,117.87,76.41000000000001,,,,,,,,,,,,1290.034388775041
2025-02-08,1850.259623187689,2246.130069872697,2215.0261660832043,2246.130069872697,2140.130824065649,2246.130069872697,1739.3297665829075,2246.1300698726973,889.3588106511322,1163.7570955741303,3455.219999999999,4015.573024454056,1778.6958564553693,2136.7693434327143,1942.8607420515004,2387.1958807761685,96,105.09708333333332,121.86,,,,,,,,,,,,2120.5843520602803
2025-02-09,1913.300020267553,2047.9695622277447,1857.610821605616,2047.9695622277452,1721.6381675281582,2047.969562227746,1121.0814429094162,2047.9695622277457,907.2255346825792,1117.9267455200231,3321.459999999999,3754.387188788063,1826.5511203223864,1932.340094632036,2025.3725738707096,2196.9412124694863,96,109.59541666666668,123.99,,,,,,,,,,,,1811.5972546426947
2025-02-10,1119.8245488581258,1664.8677319317703,1359.102322253357,1664.8677319317708,1271.5238233415691,1664.867731931771,1002.1512645319052,1664.8677319317712,490.532801616931,916.0787555016782,1620.6879999999992,2609.166070802582,1013.3501324572724,1511.6708547892565,1256.878060508085,1861.843801878212,96,139.73958333333334,87.5,,,,,,,,,,,,1402.2961063442835
2025-02-11,1284.035581230913,1679.0446259186422,1498.8521652223396,1679.0446259186422,1337.3703414804554,1679.0446259186422,933.726807521957,1679.0446259186426,611.5041383214973,866.9285036206101,1794.4759999999994,2744.8511515569808,1180.2677578817147,1530.5959204897536,1417.598370509474,1869.974936905719,96,133.15541666666664,88.49,,,,,,,,,,,,1624.8390201877967
2025-02-12,1935.62905668476,2724.211320915628,2542.339613195996,2724.211320915628,2275.445993429037,2724.211320915628,1704.493280614769,2724.211320915628,1072.5260868932548,1449.2261629439902,3348.515999999999,4430.366075198375,1854.592325981152,2592.2269581514483,2040.3531728741016,2894.4218242673096,96,119.86,132.44,,,,,,,,,,,,2068.855237574591
2025-02-13,1868.32687701386,2675.6122575754075,2557.05075891976,2675.612257575408,2386.339794510961,2675.6122575754075,1629.7790839109032,2675.6122575754102,879.8080194563273,1373.3994770297982,3062.823999999999,4474.648840052165,1773.974120367905,2528.2779423385687,1990.1499061935776,2865.5446368341923,96,130.97916666666666,120.0,,,,,,,,,,,,2567.505295422788
2025-02-14,2299.1993109065043,3081.9441488038574,2961.8217485351406,3081.9441488038574,2739.3753429534345,3081.9441488038574,2006.7166275554564,3081.9441488038583,1245.8361560962517,1625.3186050796876,3895.299999999999,5177.844218713506,2219.4772522696094,2948.826428005056,2402.370227102288,3253.7574012466603,96,121.06874999999998,146.66,,,,,,,,,,,,2951.6364938037646
2025-02-15,1702.9372824561324,1839.183942324002,1779.6978896419705,1839.183942324002,1700.6288444493516,1839.183942324002,1287.862363973515,1839.1839423240024,811.0919711620011,957.2919711620012,3204.711999999999,3357.979709289796,1651.0196375508765,1784.45407235561,1770.3215163341106,1910.1016481350764,96,90.43166666666669,106.04999999999998,,,,,,,,,,,,1747.5551506739455
2025-02-16,2210.31825522734,2654.596317744204,2510.750865753597,2654.596317744204,2355.072936103159,2654.596317744204,1769.6315100379156,2654.596317744204,1095.691926091387,1405.5157577404284,4209.323999999999,4501.242229697552,2152.8759116777533,2558.030901545406,2285.027550035074,2779.3347714997253,96,88.21958333333332,149.56,,,,,,,,,,,,2600.2838521827734
2025-02-17,1677.885118087267,2517.414125708724,2397.944568698734,2517.414125708724,2221.351561799963,2517.4141257087235,1703.8384847294074,2517.414125708725,856.7532273362392,1331.9333726955929,2350.7,4202.850412875494,1576.4570418859146,2360.090080812948,1808.5980627273077,2720.074551338289,96,138.16625,116.55,,,,,,,,,,,,2464.2529535346284
2025-02-18,2626.896627234758,3063.4416202354546,2956.278927494648,3063.4416202354546,2676.275572418551,3063.4416202354546,2155.3250841971603,3063.4416202354555,1341.5672915621428,1618.0817853077654,4438.303999999998,5291.641506108668,2576.590911905348,2982.343913107079,2692.466388222409,3168.593003512809,96,79.73458333333333,152.85,,,,,,,,,,,,2876.015438808524
2025-02-19,1481.8502816676337,2255.5284446982128,1919.8096997890495,2255.528444698213,1577.810935044438,2255.528444698213,1148.6378826199402,2255.528444698213,614.807301292399,1219.8023145426623,2469.691999999999,3536.897766115525,1382.7318166181049,2114.611754959604,1609.7136212208488,2436.9568180267106,96,123.555,113.18999999999998,,,,,,,,,,,,2147.8116030426972
2025-02-20,2074.6189308451058,2535.201387777948,2337.5339476296017,2535.201387777948,2123.6804547992238,2535.201387777948,1470.735784782797,2535.201387777948,959.0086463868416,1347.51724787311,3621.859999999999,4373.3592640550405,2018.469606234706,2441.627276940305,2147.631772821819,2656.161403056712,96,87.56874999999998,130.23000000000002,,,,,,,,,,,,2535.2013877779477
2025-02-21,1607.731856291612,1877.443399659808,1753.5457866782608,1877.443399659808,1628.680837440009,1877.443399659808,1291.5320714692157,1877.443399659808,842.6800954098773,978.192602732667,2720.392,3350.359697191396,1579.009863920186,1829.3767823067265,1645.2101443954366,1939.823714627352,96,47.992916666666666,90.31,,,,,,,,,,,,1839.1265301633862
2025-02-22,1384.3555482586996,1741.796505021223,1741.796505021223,1741.796505021223,1643.3493791092037,1741.796505021223,1140.006821754533,1741.7965050212233,695.3487489201189,908.6902524683634,2456.172,3192.3776643533183,1330.2758819270211,1665.7144168984255,1454.2920508032278,1840.0022004068987,96,70.84375,91.04,,,,,,,,,,,,1621.2316882913303
2025-02-23,2226.3412269834703,2317.920185183557,2172.1220162553423,2317.920185183558,1894.297016255343,2317.9201851835574,1253.3783675552925,2317.9201851835574,1086.7520348206883,1244.237039667341,4020.079999999999,4225.567631077975,2178.8064254832752,2274.078857411268,2288.270741368397,2375.0216576006737,96,65.81,131.17999999999998,,,,,,,,,,,,1867.398238658829
2025-02-24,1763.0488224464025,2655.1960714074457,2473.502437173942,2655.1960714074457,2135.5741537392605,2655.1960714074453,1519.898061410454,2655.1960714074457,904.3759002130124,1445.9143925844442,2982.407999999999,4292.986453423986,1707.356471146673,2568.5638921778364,1835.231475758184,2767.2094890137964,96,78.56625000000001,126.53,,,,,,,,,,,,1414.057376985067
2025-02-25,1057.093172480432,1891.2762875626208,1799.451667273622,1891.2762875626208,1548.246628218883,1891.2762875626208,1294.9968656638011,1891.2762875626213,514.9224484785459,971.416261979986,2014.056,3269.296306416873,990.1393146288368,1788.8076012549004,1143.47593822627,2023.402649531145,96,94.83750000000002,83.43,,,,,,,,,,,,1783.843022921399
2025-02-26,2345.811473255809,3016.7512047143427,2317.301319616941,3016.7512047143427,1728.7363703786891,3016.751204714343,1396.2060517286525,3016.751204714343,887.9435871755386,1718.441091395575,4034.0319999999992,4891.806763685611,2252.871636549755,2897.9899667361506,2466.2681846438763,3170.069823343405,96,105.34458333333336,170.41,,,,,,,,,,,,2523.4570504021463
2025-02-27,1634.922920681769,2265.916856498114,1563.8173118702723,2265.916856498114,1314.175759709096,2265.9168564981146,973.6442294080872,2265.9168564981146,559.0940129592655,1381.6790405292516,2368.912,3273.890441585212,1531.8792255415156,2132.986786539844,1767.9779664939938,2437.018943154216,96,120.43208333333332,132.28000000000003,,,,,,,,,,,,2076.58794191839
2025-02-28,871.4583929361667,1149.1500532767177,1057.5263774336272,1149.1500532767177,891.848318805715,1149.1500532767177,631.3650006238973,1149.150053276718,461.82248764678366,681.3029468294613,1179.143999999999,1646.1678127926982,796.3689679464812,1029.3335848226957,968.002386774519,1303.0610044305477,96,111.205,71.83000000000001,,,,,,,,,,,,1042.5300314205929
2025-03-01,567.6887131023382,844.8887131023384,819.1772144466905,844.8887131023384,745.0272966385132,844.8887131023384,392.9920454545454,844.8887131023384,236.97265034146653,448.1394962790668,1257.8479999999995,1454.4906013658658,528.6006690762564,778.5006690762566,618.1162032321668,929.8273342666153,96,65.8325,73.63,,,,,,,,,,,,607.0633847527911
2025-03-02,1502.875041412286,1626.7316679224073,1479.4420607661305,1626.7316679224075,1133.2437346875429,1626.7316679224082,855.1462727749587,1626.7316679224082,767.5443189525388,891.5162714989992,2464.9999999999995,2619.275241063786,1446.8594312274151,1552.6540279118838,1575.299616357439,1722.293446937968,96,65.56124999999999,97.37,,,,,,,,,,,,614.895041412286
2025-03-03,759.9617997193742,1563.6816961213806,1307.773435335506,1563.6816961213808,1137.4497043792142,1563.6816961213808,855.2836879601753,1563.6816961213808,302.0506229558117,857.7230285301281,1326.3999999999992,2358.885411720701,686.9425550086515,1459.7310184168018,854.1456434384937,1697.441518402302,96,96.98958333333331,82.09,,,,,,,,,,,,927.0547909265329
2025-03-04,1385.8035740673567,1461.6661479725535,1317.190069941857,1461.6661479725535,999.7494209212476,1461.6661479725535,778.2045937544483,1461.666147972554,681.9061721693554,814.698398094942,2115.144,2148.841732655294,1322.6729141445262,1395.2756940110207,1467.284622854634,1585.089946599593,96,96.44458333333336,94.04,,,,,,,,,,,,881.1586148099432
2025-03-05,1284.192295357812,1554.81862773435,1487.1137631204856,1554.81862773435,1312.2959253277077,1554.818627734351,979.3909579740636,1554.81862773435,602.0536960241953,789.9767626303753,2183.491999999999,2587.999714632346,1234.6334952437105,1470.9182336161684,1348.30696821909,1662.950429404382,96,78.87833333333333,77.63,,,,,,,,,,,,1341.3930232794648
2025-03-06,936.967510296705,1467.253775691567,1360.8045504324746,1467.253775691567,1175.4972398972814,1467.2537756915674,822.2031380901761,1467.2537756915672,465.57683939724393,781.9616491875114,1595.0919999999996,2408.097139423722,879.0116429763837,1379.3754070664731,1011.7013763959974,1580.4151856450285,96,78.06291666666665,71.83,,,,,,,,,,,,1203.736723489606
2025-03-07,583.9090985612231,791.8644727799226,762.4206608480897,791.8644727799226,717.1926284578733,791.8644727799226,567.3738618031562,791.8644727799226,203.83318992138285,443.7543765208228,1054.2999999999995,1298.011296554016,558.1566471547891,744.4327799759176,617.1201724712873,852.9098001926033,96,49.07125,69.50999999999999,,,,,,,,,,,,474.93262409763577
2025-03-08,755.0509620955906,841.3535764724529,835.4517309341217,841.3535764724529,806.5295711594636,841.3535764724529,536.856329184617,841.353576472453,376.3804355045002,431.4511359982496,1419.7999999999995,1589.4963175933367,741.7251227436409,824.702863856282,772.4689339263341,863.0387930485202,96,15.220416666666669,43.36,,,,,,,,,,,,672.8480884253544
2025-03-09,2155.341551656704,2273.1549391726567,2141.209672113651,2273.1549391726567,1834.0911345385157,2273.1549391726567,1308.0339844941132,2273.1549391726567,1031.2272698897923,1170.358272122199,3770.1079999999993,4082.6136714873137,2112.868224348977,2225.1705961933967,2210.7953357507217,2335.772265680914,96,46.50708333333333,124.08,,,,,,,,,,,,2102.220325581644
2025-03-10,1040.4562467698388,1675.7190271274224,1605.1976457103085,1675.7190271274224,1437.379705177752,1675.7190271274224,1115.5018782670927,1675.7190271274228,615.121463131515,955.1837724467314,1476.8999999999994,2645.1932657608754,969.8422141708148,1570.9868600237908,1131.3333733268444,1810.527919260401,96,92.99416666666669,85.35000000000001,,,,,,,,,,,,888.7125596953481
2025-03-11,1075.8022606691677,1614.7320804511291,1448.9962043617152,1614.7320804511296,1179.7961354845752,1614.7320804511294,808.3812244878834,1614.7320804511298,596.8839752138113,897.3873992267271,1663.4559999999992,2400.926657664535,1003.3655823465816,1506.4593213472604,1169.0715632656406,1754.0667465781728,96,96.94333333333331,88.4,,,,,,,,,,,,1474.488865681231
2025-03-12,1552.9264038557928,1799.2513401648966,1672.8401980577692,1799.2513401648966,1388.856285818721,1799.2513401648969,821.3260163271518,1799.251340164897,907.3900136035894,1037.0024817581411,2354.2,2991.196996978605,1479.599309239508,1696.0234647649709,1647.454027455551,1932.202609638322,96,93.06416666666668,107.59,,,,,,,,,,,,1708.5150839309813
2025-03-13,813.4395751616346,1444.9373627424518,1442.6357062819286,1444.9373627424518,1197.151902610718,1444.9373627424516,913.7457738849224,1444.937362742452,418.7179512631108,781.26732397453,1074.6999999999996,2356.9947190639746,730.9206789445343,1319.1910184168014,919.5594308351244,1606.7411462526866,96,111.72708333333333,78.96000000000001,,,,,,,,,,,,1297.8130129619142
2025-03-14,2041.3001991177443,2888.1296269786176,2715.8404041520894,2888.1296269786176,2481.076765053457,2888.1296269786176,1980.0855707705816,2888.129626978618,1002.2999653018732,1473.0031437628352,3757.727999999999,5093.89230767596,1997.2140060817503,2818.892486604742,2098.8199228866715,2978.0384004235057,96,57.68291666666666,129.5,,,,,,,,,,,,2255.7042986766164
2025-03-15,2393.791592752614,2476.9228160739945,2358.981075708006,2476.9228160739945,2156.4296278141064,2476.9228160739945,1432.97551624133,2476.922816073995,1247.2753588522464,1288.8409705129363,4175.103999999999,4507.917886591435,2354.6117395655883,2419.7776490943124,2445.006787286252,2551.199008077239,96,48.89000000000001,132.96,,,,,,,,,,,,2176.9576470686734
2025-03-16,2310.762198157603,2359.596556608977,2201.6988747502896,2359.596556608977,1922.1008568910383,2359.596556608977,1202.1743462014088,2359.5965566089776,1200.6118055023958,1236.855656721822,4005.86,4227.653627720127,2264.981492057678,2313.599525504196,2370.41789476998,2419.5240587546696,96,60.575,133.01,,,,,,,,,,,,2260.221476404506
2025-03-17,1782.054921089474,2399.4566748572915,2154.121864200024,2399.4566748572915,1863.891757733038,2399.4566748572915,1358.4469644288774,2399.456674857292,972.5811588546728,1330.8457756493185,2569.135999999999,3777.773575556791,1717.6724613329582,2296.4572497478284,1865.264225972256,2532.307640131623,96,88.65333333333335,119.76,,,,,,,,,,,,1756.2231007255155
2025-03-18,2446.124954529627,3058.26077377184,2765.599040703543,3058.26077377184,2312.5146824908797,3058.26077377184,1607.1160491303708,3058.2607737718404,1209.1099989532688,1598.5234308237032,3847.3399999999992,4929.618896624403,2399.692942566164,2986.960924049576,2506.705983316157,3150.857466426281,96,57.68083333333333,145.6,,,,,,,,,,,,3042.5315752567276
